Distance_Covered_km,Time_Taken_min,Time_of_Order,Riding_Time_min,Time_of_Delivery,Hour_of_Day,Order_Type,Weather,Traffic,Area_Type,Demand_Surge,Effort_Surcharge_INR,Tip_Amount,Festival_Day,Known_Fees
3.52,19,21:32,6,21:57,21,Regular,Cloudy,Jam,Suburban,1.08,0.0,0.0,No,75.49
2.27,7,15:22,4,15:33,15,Regular,Cloudy,Low,Urban,1.0,0.0,6.0,No,44.31
3.55,21,04:43,4,05:08,4,Regular,Clear,Jam,Suburban,1.0,0.0,11.0,No,73.22
1.24,10,14:35,6,14:51,14,Regular,Clear,High,Urban,1.18,0.0,6.0,No,37.32
2.33,9,18:28,3,18:40,18,Regular,Cloudy,Low,Urban,1.0,0.0,5.0,No,43.94
2.92,19,17:57,4,18:20,17,Regular,Clear,Jam,Semi-Urban,1.0,0.0,0.0,No,53.58
1.44,7,18:45,4,18:56,18,Regular,Clear,Low,Urban,1.0,0.0,7.0,No,27.12
2.94,11,10:20,3,10:34,10,Heavy,Clear,Medium,Suburban,1.0,15.0,0.0,No,63.21
2.92,15,18:23,4,18:42,18,Heavy,Clear,Medium,Suburban,1.1,10.0,0.0,Yes,89.72
4.7,16,10:31,2,10:49,10,Fragile+Heavy,Cloudy,Medium,Semi-Urban,1.0,25.0,0.0,No,108.65
2.71,10,19:26,6,19:42,19,Regular,Clear,Low,Urban,1.02,0.0,0.0,No,42.0
1.89,13,13:14,4,13:31,13,Heavy,Cloudy,High,Urban,1.11,20.0,5.0,No,73.72
2.25,12,19:59,5,20:16,19,Regular,Clear,High,Suburban,1.19,0.0,0.0,No,47.35
7.15,17,08:04,3,08:24,8,Fragile,Cloudy,Low,Suburban,1.0,10.0,0.0,No,130.09
3.12,12,14:50,5,15:07,14,Heavy,Cloudy,Medium,Suburban,1.15,15.0,0.0,No,88.91
1.7,8,19:19,6,19:33,19,Fragile+Heavy,Cloudy,Low,Urban,1.1,20.0,5.0,No,61.31
1.96,8,11:42,2,11:52,11,Fragile,Clear,Low,Suburban,1.0,5.0,0.0,No,34.91
3.23,17,20:06,5,20:28,20,Regular,Clear,Jam,Suburban,1.0,0.0,6.0,No,61.76
2.82,16,18:33,5,18:54,18,Regular,Clear,Jam,Urban,1.0,0.0,0.0,No,54.95
2.02,11,18:54,3,19:08,18,Fragile,Clear,Low,Urban,1.05,10.0,0.0,Yes,63.08
2.58,14,13:04,4,13:22,13,Heavy,Clear,High,Urban,1.19,15.0,6.0,No,83.96
1.88,8,16:28,3,16:39,16,Fragile,Cloudy,Medium,Urban,1.0,5.0,5.0,No,47.8
1.82,15,18:03,3,18:21,18,Regular,Heavy Rain,Low,Urban,1.05,0.0,6.0,No,74.76
5.63,15,15:58,2,16:15,15,Regular,Clear,Medium,Semi-Urban,1.0,0.0,0.0,No,92.51
2.24,10,19:34,5,19:49,19,Regular,Clear,Low,Urban,1.05,0.0,5.0,No,53.52
4.76,18,14:30,5,14:53,14,Heavy,Rain,Low,Semi-Urban,1.4,15.0,12.0,No,150.34
1.29,9,11:19,3,11:31,11,Regular,Cloudy,Medium,Urban,1.0,0.0,0.0,No,31.83
1.52,7,11:15,2,11:24,11,Fragile,Clear,Low,Urban,1.0,10.0,0.0,No,34.54
1.34,18,00:26,4,00:48,0,Heavy,Heavy Rain,Low,Urban,1.4,15.0,11.0,Yes,132.85
2.96,16,12:06,6,12:28,12,Regular,Cloudy,High,Urban,1.15,0.0,9.0,No,71.37
4.27,15,19:43,7,20:05,19,Heavy,Cloudy,High,Suburban,1.17,10.0,8.0,No,96.24
2.18,18,20:07,8,20:33,20,Heavy,Cloudy,Jam,Urban,1.01,10.0,0.0,No,64.97
2.28,8,11:55,3,12:06,11,Regular,Clear,Low,Urban,1.0,0.0,5.0,No,38.4
3.47,15,22:35,3,22:53,22,Regular,Clear,High,Suburban,1.0,0.0,0.0,No,50.19
2.44,11,16:05,4,16:20,16,Fragile,Clear,Medium,Suburban,1.0,5.0,5.0,No,51.0
3.45,12,21:25,5,21:42,21,Regular,Clear,Low,Semi-Urban,1.23,0.0,9.0,Yes,96.43
2.71,17,19:46,8,20:11,19,Regular,Clear,Jam,Urban,1.15,0.0,0.0,No,53.09
3.57,16,19:58,5,20:19,19,Fragile,Clear,Medium,Suburban,1.4,5.0,7.0,Yes,118.4
4.03,14,08:03,3,08:20,8,Regular,Clear,Medium,Urban,1.0,0.0,6.0,No,68.21
3.29,16,11:42,3,12:01,11,Regular,Clear,High,Urban,1.0,0.0,5.0,No,57.2
3.51,17,01:19,4,01:40,1,Regular,Clear,High,Semi-Urban,1.0,0.0,19.0,No,65.55
1.14,14,19:06,7,19:27,19,Regular,Cloudy,Jam,Suburban,1.14,0.0,0.0,No,47.74
1.71,10,13:39,4,13:53,13,Regular,Clear,Medium,Suburban,1.18,0.0,5.0,No,38.42
2.19,13,20:39,3,20:55,20,Fragile,Rain,High,Suburban,1.39,5.0,0.0,No,95.95
3.07,19,13:19,8,13:46,13,Regular,Rain,Jam,Suburban,1.31,0.0,0.0,No,90.8
5.75,22,20:15,6,20:43,20,Heavy,Clear,Jam,Suburban,1.01,10.0,0.0,No,95.95
5.88,20,09:54,4,10:18,9,Regular,Clear,High,Semi-Urban,1.0,0.0,11.0,No,95.96
3.21,12,10:22,4,10:38,10,Heavy,Cloudy,Low,Urban,1.0,15.0,8.0,No,78.29
4.75,23,13:41,8,14:12,13,Regular,Clear,Jam,Semi-Urban,1.11,0.0,0.0,No,92.48
1.24,9,14:28,6,14:43,14,Regular,Rain,Medium,Suburban,1.41,0.0,0.0,No,57.56
1.19,13,13:54,5,14:12,13,Heavy,Cloudy,High,Urban,1.19,15.0,5.0,No,66.48
3.06,15,19:46,5,20:06,19,Fragile,Cloudy,Jam,Urban,1.17,5.0,0.0,No,72.41
1.48,7,09:00,2,09:09,9,Regular,Cloudy,Low,Urban,1.0,0.0,5.0,No,33.94
2.64,10,13:09,3,13:22,13,Regular,Clear,Low,Urban,1.02,0.0,0.0,No,44.3
2.01,18,20:34,8,21:00,20,Regular,Cloudy,Jam,Suburban,1.06,0.0,0.0,No,53.52
1.51,7,08:44,4,08:55,8,Regular,Clear,Low,Suburban,1.0,0.0,0.0,No,30.09
2.01,10,22:09,2,22:21,22,Regular,Clear,Low,Suburban,1.0,0.0,10.0,No,38.62
5.42,15,23:41,4,00:00,23,Regular,Clear,Low,Suburban,1.0,0.0,17.0,No,71.66
3.64,13,08:57,2,09:12,8,Heavy,Cloudy,Low,Semi-Urban,1.0,10.0,6.0,No,73.83
3.13,21,12:14,5,12:40,12,Heavy,Rain,High,Urban,1.41,10.0,10.0,No,112.18
5.06,21,13:13,5,13:39,13,Regular,Clear,High,Semi-Urban,1.36,0.0,5.0,Yes,121.43
3.75,15,19:22,5,19:42,19,Heavy,Cloudy,High,Urban,1.13,15.0,13.0,No,93.09
3.5,12,18:56,2,19:10,18,Regular,Clear,Low,Suburban,1.0,0.0,10.0,No,59.41
4.13,14,18:24,4,18:42,18,Regular,Clear,Low,Suburban,1.0,0.0,5.0,No,68.72
2.29,17,19:53,3,20:13,19,Heavy,Rain,High,Urban,1.21,15.0,0.0,No,85.66
2.23,9,09:27,2,09:38,9,Regular,Clear,Low,Semi-Urban,1.0,0.0,0.0,No,35.33
2.34,12,20:14,4,20:30,20,Regular,Clear,Medium,Urban,1.06,0.0,5.0,No,43.05
5.76,19,19:15,5,19:39,19,Regular,Clear,High,Semi-Urban,1.03,0.0,0.0,No,94.77
1.77,12,17:30,3,17:45,17,Regular,Clear,High,Urban,1.0,0.0,5.0,No,37.67
1.68,13,21:00,6,21:19,21,Regular,Clear,Jam,Suburban,1.13,0.0,0.0,No,40.97
1.83,20,19:39,6,20:05,19,Heavy,Clear,Jam,Urban,1.49,10.0,0.0,Yes,113.82
2.23,10,11:36,2,11:48,11,Regular,Clear,Medium,Suburban,1.0,0.0,5.0,No,36.36
2.1,15,14:37,6,14:58,14,Regular,Clear,Jam,Urban,1.19,0.0,0.0,No,57.23
3.61,10,16:54,2,17:06,16,Regular,Cloudy,Low,Suburban,1.0,0.0,7.0,No,60.37
7.48,22,08:05,4,08:31,8,Heavy,Rain,Low,Semi-Urban,1.17,10.0,0.0,No,165.31
3.24,11,22:48,2,23:01,22,Regular,Clear,Low,Urban,1.0,0.0,10.0,No,54.77
1.45,10,09:15,2,09:27,9,Regular,Clear,Medium,Semi-Urban,1.15,0.0,0.0,Yes,50.84
1.85,9,19:48,3,20:00,19,Heavy,Clear,Low,Urban,1.04,15.0,0.0,No,53.28
2.84,13,16:42,4,16:59,16,Regular,Clear,Medium,Urban,1.0,0.0,0.0,No,53.47
3.42,13,06:38,2,06:53,6,Regular,Rain,Low,Semi-Urban,1.07,0.0,0.0,No,74.76
4.59,17,21:44,5,22:06,21,Fragile,Cloudy,High,Urban,1.16,5.0,0.0,No,115.15
1.64,10,20:26,4,20:40,20,Regular,Clear,Medium,Urban,1.13,0.0,5.0,No,37.99
1.55,9,17:24,3,17:36,17,Regular,Clear,Low,Suburban,1.0,0.0,5.0,No,29.98
1.51,17,11:01,5,11:23,11,Regular,Clear,Jam,Urban,1.0,0.0,5.0,No,40.73
2.21,13,09:51,3,10:07,9,Regular,Rain,Low,Suburban,1.04,0.0,0.0,No,57.22
4.55,17,13:19,5,13:41,13,Fragile+Heavy,Cloudy,High,Suburban,1.02,25.0,5.0,No,102.71
3.44,16,12:54,5,13:15,12,Regular,Clear,Medium,Suburban,1.46,0.0,0.0,Yes,121.06
3.67,12,16:57,4,17:13,16,Regular,Clear,Low,Suburban,1.0,0.0,9.0,No,64.52
1.81,18,22:19,4,22:41,22,Heavy,Clear,High,Urban,1.05,15.0,0.0,Yes,83.12
4.52,19,17:00,2,17:21,17,Regular,Rain,Low,Suburban,1.02,0.0,0.0,No,82.89
6.36,17,21:30,5,21:52,21,Regular,Clear,Low,Semi-Urban,1.03,0.0,0.0,No,88.46
2.89,12,18:39,2,18:53,18,Regular,Clear,Medium,Urban,1.0,0.0,0.0,No,49.34
2.64,15,16:22,3,16:40,16,Fragile,Clear,High,Suburban,1.0,10.0,5.0,No,53.9
4.11,11,20:27,3,20:41,20,Fragile,Clear,Low,Semi-Urban,1.09,5.0,5.0,No,63.14
3.75,11,15:55,2,16:08,15,Regular,Clear,Low,Suburban,1.0,0.0,5.0,No,57.11
1.16,9,21:41,4,21:54,21,Heavy,Cloudy,High,Urban,1.15,15.0,5.0,No,53.09
1.38,13,12:12,4,12:29,12,Regular,Clear,High,Urban,1.28,0.0,0.0,Yes,67.85
2.76,16,09:19,4,09:39,9,Regular,Rain,Low,Urban,1.13,0.0,0.0,No,83.87
3.44,16,20:46,5,21:07,20,Regular,Cloudy,High,Urban,1.0,0.0,0.0,No,59.52
1.82,10,18:37,2,18:49,18,Heavy,Clear,Low,Urban,1.0,20.0,10.0,No,60.17
1.8,14,21:40,6,22:00,21,Fragile,Cloudy,High,Urban,1.46,10.0,0.0,Yes,106.89
1.75,7,22:25,3,22:35,22,Heavy,Clear,Low,Urban,1.0,15.0,13.44,No,44.79
1.81,8,08:01,3,08:12,8,Fragile,Clear,Low,Urban,1.0,10.0,0.0,No,40.15
1.29,15,16:34,4,16:53,16,Regular,Heavy Rain,Low,Urban,1.0,0.0,0.0,No,57.51
1.68,14,13:06,8,13:28,13,Regular,Cloudy,Jam,Urban,1.06,0.0,0.0,No,54.08
2.49,14,18:01,2,18:17,18,Regular,Clear,High,Suburban,1.0,0.0,5.0,No,50.1
1.47,8,20:04,4,20:16,20,Regular,Clear,Medium,Urban,1.11,0.0,5.0,No,32.88
1.81,8,12:44,4,12:56,12,Regular,Clear,Low,Urban,1.05,0.0,0.0,No,37.29
2.38,9,17:44,4,17:57,17,Heavy,Clear,Low,Urban,1.0,15.0,5.0,No,58.73
2.96,9,19:03,5,19:17,19,Fragile,Clear,Medium,Urban,1.17,5.0,5.0,No,55.26
2.3,12,09:24,3,09:39,9,Regular,Clear,High,Urban,1.0,0.0,5.0,No,41.39
1.86,15,20:23,6,20:44,20,Heavy,Cloudy,Jam,Urban,1.08,10.0,5.0,No,59.9
3.63,16,18:14,4,18:34,18,Fragile,Rain,Low,Suburban,1.04,10.0,0.0,No,90.92
2.83,12,22:02,4,22:18,22,Regular,Clear,Medium,Suburban,1.0,0.0,14.05,No,46.83
2.81,19,13:07,8,13:34,13,Regular,Clear,Jam,Urban,1.36,0.0,0.0,Yes,87.28
3.39,17,09:32,2,09:51,9,Regular,Clear,High,Urban,1.0,0.0,8.0,No,68.57
1.62,15,16:53,2,17:10,16,Regular,Clear,Medium,Suburban,1.02,0.0,5.0,Yes,75.26
1.57,16,08:44,5,09:05,8,Regular,Cloudy,Jam,Urban,1.0,0.0,5.0,No,52.18
2.26,11,22:27,4,22:42,22,Fragile+Heavy,Rain,Low,Urban,1.06,25.0,11.0,No,79.3
2.84,10,07:53,2,08:05,7,Regular,Clear,Low,Suburban,1.0,0.0,5.0,No,41.94
2.76,15,19:14,3,19:32,19,Heavy,Clear,High,Urban,1.13,10.0,8.0,No,72.55
1.52,15,17:30,2,17:47,17,Regular,Heavy Rain,Medium,Suburban,1.02,0.0,5.0,No,56.92
4.85,22,13:09,4,13:35,13,Regular,Cloudy,Jam,Semi-Urban,1.2,0.0,0.0,No,122.1
2.98,12,08:45,4,09:01,8,Heavy,Clear,Medium,Urban,1.0,15.0,0.0,No,62.16
2.08,9,18:44,4,18:57,18,Regular,Clear,Low,Urban,1.0,0.0,0.0,No,38.17
2.48,12,18:43,3,18:58,18,Heavy,Rain,Low,Urban,1.0,15.0,0.0,No,66.7
1.21,14,12:01,8,12:23,12,Regular,Clear,Jam,Urban,1.03,0.0,0.0,No,39.06
1.4,11,21:46,5,22:02,21,Heavy,Clear,High,Urban,1.11,15.0,0.0,No,54.01
1.71,11,12:34,5,12:50,12,Regular,Clear,Medium,Urban,1.14,0.0,0.0,No,43.13
3.88,11,15:03,2,15:16,15,Regular,Clear,Low,Suburban,1.0,0.0,5.0,No,49.39
1.34,8,17:22,4,17:34,17,Fragile,Clear,Medium,Urban,1.0,5.0,7.0,No,31.36
1.95,7,09:51,2,10:00,9,Heavy,Cloudy,Low,Suburban,1.0,20.0,0.0,No,53.14
2.06,12,22:53,2,23:07,22,Regular,Clear,High,Suburban,1.0,0.0,0.0,No,36.93
2.28,9,13:42,4,13:55,13,Fragile+Heavy,Cloudy,Low,Urban,1.15,30.0,5.0,No,96.05
2.56,12,08:15,3,08:30,8,Fragile,Clear,High,Urban,1.0,10.0,9.0,No,56.1
2.66,16,13:07,4,13:27,13,Regular,Clear,High,Semi-Urban,1.13,0.0,8.0,No,52.23
4.04,15,18:52,3,19:10,18,Regular,Cloudy,Low,Suburban,1.17,0.0,0.0,Yes,87.23
2.92,18,16:43,2,17:03,16,Regular,Heavy Rain,Medium,Urban,1.07,0.0,0.0,No,84.72
4.12,21,19:46,4,20:11,19,Regular,Rain,High,Suburban,1.31,0.0,6.0,No,112.97
5.69,16,08:04,3,08:23,8,Regular,Clear,Low,Suburban,1.0,0.0,12.0,No,79.9
2.31,12,12:32,4,12:48,12,Heavy,Clear,High,Urban,1.09,10.0,7.0,No,57.62
3.58,19,20:39,3,21:01,20,Fragile,Cloudy,High,Semi-Urban,1.42,10.0,7.0,Yes,142.05
2.45,9,08:28,2,08:39,8,Regular,Cloudy,Low,Urban,1.0,0.0,7.0,No,39.66
6.08,17,20:39,6,21:02,20,Regular,Cloudy,Low,Urban,1.15,0.0,0.0,No,98.41
6.44,23,09:22,3,09:48,9,Fragile+Heavy,Heavy Rain,Low,Urban,1.19,25.0,12.0,No,177.44
2.55,16,20:45,6,21:07,20,Regular,Clear,Jam,Urban,1.07,0.0,5.0,No,53.48
3.96,17,13:09,4,13:30,13,Regular,Cloudy,High,Semi-Urban,1.18,0.0,5.0,No,83.93
2.72,13,18:39,2,18:54,18,Fragile,Clear,Low,Urban,1.13,5.0,8.0,Yes,84.79
2.71,15,10:05,2,10:22,10,Heavy,Rain,Medium,Urban,1.12,15.0,5.0,No,83.21
1.98,8,08:03,4,08:15,8,Fragile+Heavy,Cloudy,Medium,Suburban,1.0,20.0,0.0,No,63.48
2.37,12,11:08,4,11:24,11,Fragile+Heavy,Clear,Medium,Urban,1.0,25.0,5.0,No,67.29
2.68,17,09:18,2,09:37,9,Heavy,Rain,Medium,Suburban,1.35,15.0,6.0,Yes,139.69
2.07,11,12:14,6,12:31,12,Regular,Cloudy,Low,Semi-Urban,1.21,0.0,10.0,Yes,76.93
3.37,13,16:08,3,16:24,16,Regular,Cloudy,Low,Suburban,1.0,0.0,0.0,No,61.39
1.27,15,18:46,3,19:04,18,Fragile,Rain,High,Urban,1.07,10.0,0.0,No,55.75
4.45,17,20:34,5,20:56,20,Regular,Clear,High,Semi-Urban,1.16,0.0,5.0,No,85.26
1.74,17,18:08,2,18:27,18,Regular,Heavy Rain,Low,Suburban,1.44,0.0,5.0,Yes,111.4
2.32,12,18:02,2,18:16,18,Regular,Clear,Low,Suburban,1.0,0.0,0.0,No,38.9
2.23,22,14:36,6,15:04,14,Regular,Clear,Jam,Urban,1.36,0.0,5.0,Yes,98.41
3.15,10,16:10,4,16:24,16,Regular,Clear,Low,Suburban,1.0,0.0,6.0,No,57.33
2.45,13,14:47,6,15:06,14,Regular,Clear,Jam,Suburban,1.07,0.0,5.0,No,50.75
3.5,13,20:59,4,21:16,20,Regular,Cloudy,Low,Semi-Urban,1.19,0.0,0.0,No,74.22
1.7,11,11:31,4,11:46,11,Heavy,Clear,Medium,Urban,1.0,20.0,0.0,No,53.64
5.36,17,00:10,2,00:29,0,Fragile,Rain,Low,Semi-Urban,1.11,5.0,0.0,No,87.07
1.76,9,18:45,3,18:57,18,Fragile+Heavy,Clear,Low,Suburban,1.0,25.0,0.0,No,57.18
2.75,18,11:04,5,11:27,11,Regular,Clear,Jam,Urban,1.0,0.0,0.0,No,51.42
2.51,11,21:43,5,21:59,21,Regular,Rain,Low,Suburban,1.2,0.0,5.0,No,73.92
4.9,19,20:16,3,20:38,20,Regular,Cloudy,High,Suburban,1.19,0.0,5.0,No,96.68
2.32,10,08:11,4,08:25,8,Fragile,Cloudy,Medium,Urban,1.0,10.0,6.0,No,57.57
3.58,12,09:59,4,10:15,9,Heavy,Clear,Medium,Suburban,1.0,15.0,0.0,No,79.05
2.86,13,16:42,3,16:58,16,Regular,Cloudy,High,Urban,1.0,0.0,0.0,No,53.85
1.74,9,18:25,3,18:37,18,Heavy,Clear,Low,Semi-Urban,1.0,10.0,0.0,No,45.34
2.2,21,12:59,4,13:24,12,Regular,Heavy Rain,High,Urban,1.26,0.0,8.0,No,100.26
2.78,14,19:25,6,19:45,19,Regular,Cloudy,Medium,Suburban,1.02,0.0,0.0,No,60.2
2.29,16,18:12,4,18:32,18,Fragile,Rain,Medium,Urban,1.05,10.0,0.0,No,60.76
2.77,14,13:14,5,13:33,13,Regular,Cloudy,High,Urban,1.19,0.0,8.0,No,76.75
1.84,16,06:44,3,07:03,6,Regular,Cloudy,High,Suburban,1.09,0.0,0.0,Yes,59.05
1.93,10,19:58,6,20:14,19,Regular,Cloudy,Medium,Urban,1.18,0.0,5.0,No,47.96
2.94,14,11:02,3,11:19,11,Heavy,Cloudy,Low,Urban,1.14,10.0,0.0,Yes,108.22
4.74,18,20:15,7,20:40,20,Fragile,Clear,Jam,Urban,1.04,10.0,0.0,No,92.28
4.0,14,14:25,4,14:43,14,Regular,Clear,High,Suburban,1.16,0.0,7.0,No,73.97
2.37,7,17:49,2,17:58,17,Heavy,Clear,Low,Urban,1.0,15.0,0.0,No,53.99
2.6,21,21:02,7,21:30,21,Regular,Cloudy,Jam,Semi-Urban,1.17,0.0,0.0,No,75.28
4.32,19,21:11,5,21:35,21,Regular,Cloudy,High,Urban,1.11,0.0,0.0,No,86.21
2.13,10,13:20,6,13:36,13,Regular,Cloudy,Medium,Urban,1.12,0.0,5.0,No,47.77
1.1,15,11:55,3,12:13,11,Heavy,Rain,High,Urban,1.46,10.0,10.0,Yes,109.96
2.67,14,19:52,6,20:12,19,Regular,Clear,High,Semi-Urban,1.15,0.0,5.0,No,56.59
1.5,10,14:47,7,15:04,14,Fragile,Clear,High,Suburban,1.14,5.0,5.0,No,48.44
2.39,11,10:54,4,11:09,10,Fragile+Heavy,Clear,Medium,Urban,1.0,30.0,0.0,No,78.77
6.07,21,21:46,6,22:13,21,Heavy,Clear,High,Semi-Urban,1.02,20.0,14.0,No,111.32
4.74,17,11:46,2,12:05,11,Regular,Clear,High,Suburban,1.0,0.0,0.0,No,73.01
4.78,16,07:45,3,08:04,7,Heavy,Clear,Medium,Suburban,1.0,20.0,8.0,No,100.16
1.18,8,06:12,2,06:22,6,Fragile,Cloudy,Medium,Urban,1.0,10.0,0.0,No,44.61
3.88,13,18:07,3,18:23,18,Regular,Clear,Medium,Semi-Urban,1.0,0.0,5.0,No,60.37
3.03,12,18:52,2,19:06,18,Regular,Clear,Low,Urban,1.0,0.0,5.0,No,53.29
3.06,22,12:12,7,12:41,12,Fragile,Heavy Rain,Jam,Urban,1.38,10.0,0.0,No,130.53
2.11,23,12:00,7,12:30,12,Regular,Heavy Rain,Jam,Urban,1.42,0.0,12.0,No,114.65
2.54,12,13:12,3,13:27,13,Regular,Cloudy,High,Semi-Urban,1.18,0.0,10.0,No,63.73
3.62,13,19:37,5,19:55,19,Fragile,Clear,High,Semi-Urban,1.06,10.0,0.0,No,77.09
2.61,17,08:18,4,08:39,8,Heavy,Rain,High,Urban,1.09,15.0,0.0,No,86.38
5.11,16,22:00,3,22:19,22,Regular,Clear,Medium,Semi-Urban,1.0,0.0,0.0,No,73.12
6.67,25,11:02,2,11:29,11,Regular,Clear,High,Semi-Urban,1.18,0.0,12.0,Yes,145.03
1.57,10,23:09,3,23:22,23,Fragile,Cloudy,Low,Urban,1.0,10.0,0.0,No,53.85
2.91,11,10:16,4,10:31,10,Fragile,Clear,Medium,Suburban,1.0,10.0,5.0,No,46.6
3.3,22,19:43,5,20:10,19,Fragile+Heavy,Heavy Rain,High,Semi-Urban,1.37,30.0,0.0,No,157.79
1.71,10,11:24,4,11:38,11,Fragile,Rain,Low,Urban,1.0,10.0,6.0,No,52.88
2.9,15,08:24,4,08:43,8,Fragile,Clear,Medium,Suburban,1.0,10.0,0.0,No,67.41
1.47,12,21:37,4,21:53,21,Fragile+Heavy,Clear,High,Urban,1.17,20.0,5.0,No,64.97
2.47,18,20:22,8,20:48,20,Regular,Clear,Jam,Semi-Urban,1.07,0.0,6.0,No,55.96
3.77,15,14:26,5,14:46,14,Regular,Rain,Medium,Suburban,1.49,0.0,0.0,No,113.26
2.43,14,19:17,6,19:37,19,Fragile,Clear,High,Urban,1.1,10.0,5.0,No,63.53
1.75,12,17:41,3,17:56,17,Regular,Clear,High,Urban,1.0,0.0,5.0,No,41.35
2.12,12,20:47,5,21:04,20,Regular,Clear,High,Urban,1.05,0.0,0.0,No,41.22
2.09,8,12:16,4,12:28,12,Regular,Clear,Low,Suburban,1.18,0.0,5.0,No,38.85
3.34,14,17:22,3,17:39,17,Fragile,Rain,Low,Urban,1.08,10.0,0.0,No,82.37
2.27,11,16:25,3,16:39,16,Heavy,Rain,Low,Urban,1.09,10.0,9.0,No,70.79
1.68,7,13:42,6,13:55,13,Regular,Clear,Low,Urban,1.08,0.0,0.0,No,28.86
2.65,13,21:43,4,22:00,21,Regular,Clear,Low,Urban,1.49,0.0,8.0,Yes,107.11
1.7,8,10:51,3,11:02,10,Regular,Clear,Low,Urban,1.0,0.0,0.0,No,26.76
2.66,13,09:44,3,10:00,9,Fragile,Cloudy,Low,Suburban,1.09,5.0,5.0,Yes,78.5
4.1,13,17:58,4,18:15,17,Regular,Clear,Low,Semi-Urban,1.0,0.0,7.0,No,57.11
3.42,11,18:11,4,18:26,18,Heavy,Clear,Medium,Urban,1.0,15.0,6.0,No,73.51
2.61,10,10:33,2,10:45,10,Regular,Clear,Low,Suburban,1.0,0.0,0.0,No,43.38
2.38,12,13:59,5,14:16,13,Regular,Clear,High,Urban,1.03,0.0,0.0,No,49.08
4.2,17,22:56,2,23:15,22,Regular,Cloudy,High,Urban,1.0,0.0,15.0,No,75.04
2.27,14,12:34,4,12:52,12,Regular,Clear,High,Urban,1.03,0.0,0.0,No,53.06
2.45,12,18:59,4,19:15,18,Heavy,Clear,Medium,Suburban,1.0,10.0,0.0,No,53.62
2.07,11,19:41,4,19:56,19,Heavy,Cloudy,Medium,Urban,1.19,10.0,6.0,No,69.11
2.25,11,15:19,4,15:34,15,Regular,Cloudy,Medium,Urban,1.0,0.0,0.0,No,47.9
3.03,11,22:35,2,22:48,22,Heavy,Clear,Low,Urban,1.0,10.0,0.0,No,55.88
2.3,15,19:41,8,20:04,19,Regular,Clear,Jam,Urban,1.19,0.0,0.0,No,60.89
1.77,12,15:24,2,15:38,15,Regular,Rain,Low,Suburban,1.01,0.0,0.0,No,50.47
2.49,11,17:01,2,17:14,17,Heavy,Clear,Medium,Urban,1.0,10.0,0.0,No,53.6
1.85,13,19:33,5,19:51,19,Regular,Cloudy,Jam,Urban,1.06,0.0,0.0,No,50.34
2.42,10,18:55,2,19:07,18,Regular,Clear,Low,Suburban,1.0,0.0,5.0,No,41.56
7.2,25,21:22,7,21:54,21,Regular,Clear,Jam,Semi-Urban,1.05,0.0,0.0,No,124.14
1.82,12,13:31,6,13:49,13,Regular,Clear,High,Suburban,1.14,0.0,0.0,No,42.78
1.45,8,12:28,5,12:41,12,Regular,Clear,Low,Urban,1.09,0.0,0.0,No,29.56
2.46,10,11:24,2,11:36,11,Heavy,Clear,Low,Urban,1.0,10.0,6.0,No,52.53
3.86,19,07:25,2,07:46,7,Regular,Rain,High,Semi-Urban,1.06,0.0,0.0,No,92.82
2.32,12,07:21,2,07:35,7,Regular,Clear,Medium,Suburban,1.0,0.0,5.0,No,49.24
1.14,12,21:57,5,22:14,21,Regular,Cloudy,High,Urban,1.11,0.0,0.0,No,42.84
1.43,10,19:22,5,19:37,19,Regular,Cloudy,Medium,Urban,1.24,0.0,5.0,Yes,71.85
2.17,17,18:33,5,18:55,18,Heavy,Clear,Jam,Urban,1.0,15.0,5.0,No,64.58
2.83,11,18:58,2,19:11,18,Heavy,Cloudy,Low,Urban,1.0,15.0,0.0,No,67.58
2.29,12,20:04,4,20:20,20,Fragile+Heavy,Cloudy,Medium,Urban,1.18,20.0,0.0,No,70.69
2.34,11,16:51,4,17:06,16,Regular,Clear,Low,Urban,1.0,0.0,0.0,No,48.29
5.74,22,21:33,6,22:01,21,Fragile+Heavy,Clear,Jam,Urban,1.49,30.0,15.0,Yes,195.75
3.0,17,13:49,4,14:10,13,Regular,Heavy Rain,High,Urban,1.25,0.0,8.0,No,92.7
5.45,15,22:06,2,22:23,22,Regular,Cloudy,Low,Semi-Urban,1.0,0.0,15.0,No,89.71
1.55,10,19:15,6,19:31,19,Heavy,Cloudy,Medium,Suburban,1.17,10.0,0.0,No,61.18
2.66,10,12:06,6,12:22,12,Regular,Cloudy,Low,Suburban,1.01,0.0,5.0,No,45.78
2.12,18,17:52,4,18:14,17,Regular,Cloudy,Jam,Suburban,1.0,0.0,0.0,No,60.06
8.0,26,17:29,2,17:57,17,Heavy,Clear,High,Semi-Urban,1.1,10.0,13.0,Yes,162.99
1.68,15,09:25,4,09:44,9,Heavy,Heavy Rain,Low,Suburban,1.02,10.0,0.0,No,74.0
4.56,14,18:55,4,19:13,18,Regular,Cloudy,Medium,Suburban,1.0,0.0,0.0,No,67.64
3.16,19,12:39,4,13:02,12,Heavy,Rain,Jam,Urban,1.36,10.0,0.0,No,118.64
3.56,12,08:29,4,08:45,8,Heavy,Clear,Low,Suburban,1.0,20.0,10.0,No,79.69
